	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	Demand Planner	Education	B.E/B.Tech, Other Stream Other	Role	Other Roles Industry Any	Posted On	29th Apr 2015	Job Ref code	demand-planner		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	6 - 16 years	Keywords / Skills	HTML, testing, CSS, data structure, XML, software, Software, Android, XHTML, JSON, Web Service, JavaScript	Education	B.E/B.Tech, Other Stream Other Function IT	Role	Software Engineer/ Programmer Industry � IT/ Computers - Software � Social Media	Posted On	29th Apr 2015	Job Ref code	J3F1MH766G4Y5TD7FC1		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	Cisco, WAN, Windows, windows, server, networking, LAN Function � IT � Customer Service/ Call Centre/ BPO	Role	� Technical Support Engineer � Technical Support Representative (Non- voice) � Technical Support Executive ( voice) Industry �	Education	� IT/ Computers - Hardware	Posted On	29th Apr 2015	Job Ref code	J3H2TM5Z769C9RDYRKS		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	3 - 13 years	Keywords / Skills	web service, JUnit, testing, unit testing, SDLC, Eclipse, API, Load Runner, IT, software, IDE, Android, Waterfall	Education	B.E/B.Tech, Other Stream � Other � Any Function � IT � Finance & Accounts	Role	� Quality Assurance - Manager � Quality Assurance Executive Industry � IT/ Computers - Software � Social Media	Posted On	29th Apr 2015	Job Ref code	J3J0265ZCCTGZDXJCYH		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	2 - 12 years	Keywords / Skills	database, it, DBA, java, J2EE, Java	Education	B.E/B.Tech Stream Production/Industrial Function � IT � Sales/ Business Development	Role	� Relationship Mgr/ Account Servicing � Database Administrator (DBA) Industry IT/ Computers - Software	Posted On	29th Apr 2015	Job Ref code	java-developer		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	Full Stack Developer	Education	B.E/B.Tech	Role	Other Roles Industry Any	Posted On	29th Apr 2015	Job Ref code	full-stack-developer		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	Communication Server, Server, software, Microsoft, Active Directory, IIS, IT	Education	B.E/B.Tech, Other Stream Other Function � IT � Purchase/ Logistics/ Supply Chain	Role	� Other Purchase/ Supply Chain � Other Software/Hardware/EDP Industry IT/ Computers - Software	Posted On	29th Apr 2015	Job Ref code	messaging-engineer		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	.NET, Oracle, mainframe	Education	B.E/B.Tech Function � IT � Customer Service/ Call Centre/ BPO	Role	� Customer Service Executive (Voice) � Customer Service Executive (Non-voice) Industry Insurance	Posted On	28th Apr 2015	Job Ref code	J3L3346ZQB8J0CQ8N74		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	5 - 15 years	Keywords / Skills	software	Education	B.E/B.Tech Function IT	Role	Business Analyst Industry � IT/ Computers - Software � Hospitals/ Health Care	Posted On	28th Apr 2015	Job Ref code	healthcare-business- analyst		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	IT	Education	B.E/B.Tech Function � IT � Legal	Role	� Other Legal/ Law � Other Software/Hardware/EDP Industry IT/ Computers - Software	Posted On	27th Apr 2015	Job Ref code	J3J2X06JM2L7YDYMLMW		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	Server, testing, software, website, Application Server, J2EE, JBOSS, Java	Education	Other Stream Other Function IT	Role	Software Engineer/ Programmer Industry IT/ Computers - Software	Posted On	27th Apr 2015	Job Ref code	J3J8D16R2JW6YN9B521		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	ERP, IT	Education	B.E/B.Tech Function � IT � Finance & Accounts	Role	� ERP, CRM - Functional Consultant � ERP, CRM - Support Engineer � ERP, CRM - Technical Consultant Industry � Market Research � IT/ Computers - Software	Posted On	27th Apr 2015	Job Ref code	account-executive		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	IT	Education	B.E/B.Tech Function � IT � Customer Service/ Call Centre/ BPO	Role	� Customer Service Executive (Voice) � Customer Service Executive (Non-voice) Industry � IT/ Computers - Software � Engineering, Procurement, Construction	Posted On	27th Apr 2015	Job Ref code	J3G5JS76V1WD2751FRY		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	ETL, software, MIS, Oracle	Education	Other Stream Other Function � IT � Admin/Secretarial	Role	� Other Admin/Clerical/Secretarial � Other Software/Hardware/EDP Industry � IT/ Computers - Software � Engineering, Procurement, Construction	Posted On	27th Apr 2015	Job Ref code	J3K1446330XLMQR79S2		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	5 - 15 years	Keywords / Skills	Instructional Designer	Education	B.E/B.Tech, CA Function IT	Role	Instructional Designer Industry Any	Posted On	26th Apr 2015	Job Ref code	J3K8CK7196WDPD5CJ4T		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	software	Education	B.E/B.Tech, Other Stream Other Function � IT � Customer Service/ Call Centre/ BPO	Role	� Customer Service Executive (Voice) � Customer Service Executive (Non-voice) Industry IT/ Computers - Software	Posted On	26th Apr 2015	Job Ref code	J3G7GZ6TXT8X9Z4LH2Y		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	Full Stack Developer	Education	B.E/B.Tech	Role	Other Roles Industry Any	Posted On	26th Apr 2015	Job Ref code	JPB7C5754YF8H04B3CX		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	Administrative Assistant	Education	B.E/B.Tech, Other Stream Other Function � Human Resources � Purchase/ Logistics/ Supply Chain	Role	� Other Human Resource � Other Purchase/ Supply Chain Industry Travel/ Tourism	Posted On	26th Apr 2015	Job Ref code	J3F70M6NRZRMVN2PD28		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	ERP, IT	Education	B.E/B.Tech Function � IT � Finance & Accounts	Role	� ERP, CRM - Functional Consultant � ERP, CRM - Support Engineer � ERP, CRM - Technical Consultant Industry � Market Research � IT/ Computers - Software	Posted On	26th Apr 2015	Job Ref code	J3F2JK6C0FX1K6PMDN0		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	0 - 10 years	Keywords / Skills	basic, software, Basic, IT	Education	B.E/B.Tech Function IT	Role	Other Software/Hardware/EDP Industry � Insurance � IT/ Computers - Software	Posted On	26th Apr 2015	Job Ref code	JPB51478Y8RRLMBT9RQ		NULL
	Name	Disys India Private Limited	Locations	Other India	Nationality	India	Experience	2 - 12 years	Keywords / Skills	Globalization Function IT	Role	Project Leader/ Project Manager Industry Travel/ Tourism	Posted On	26th Apr 2015	Job Ref code	J3L4LQ60C5MV9L29FZN		NULL	NULL	NULL
	Name	Diya Systems Mangalore Private Limited	Locations	Mangalore	Experience	4 - 8 years	Keywords / Skills	IOS Function IT	Role	� Software Engineer/ Programmer � Team Leader/ Technical Leader Industry IT/ Computers - Software	Posted On	10th Apr 2015	Job Ref code	iOSAK		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Faridabad	Experience	0 - 10 years	Keywords / Skills	hr, hr recruiter, recruiter, business development, non it recruiter, recruitment, hrd, hrm, hiring, hr executive, mba, end to end recruitment,	Education	Any graduate, MBA Stream � Any � HR/Industrial Relations Function Human Resources	Role	HR Executive / Recruiter Industry Consultancy Salary 0.80 - 3.10 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Faridabad	Experience	0 - 10 years	Keywords / Skills	hrd, hrm, human resource, talent aquisition manager, recruitment, recruiter, hr, hr recruiter, staffing, end to end recruitment, screening, consultancy, non it recruiter, it recruiter,	Education	Any graduate, MBA Stream � Any � Any � HR/Industrial Relations Function Human Resources	Role	HR Executive / Recruiter Industry Consultancy Salary 0.80 - 3.00 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Faridabad	Experience	0 - 5 years	Keywords / Skills	end to end recruitment, hrm, hr, fresher, mba, recruiter, recruitment, non it recruiter, it recruiter, hrd, hr recruiter, human resource, consultancy, staffing,	Education	MBA Stream HR/Industrial Relations Function Human Resources	Role	HR Executive / Recruiter Industry Consultancy Salary 0.80 - 3.00 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Faridabad	Experience	0 - 10 years	Keywords / Skills	recruitment	Education	Any graduate Stream Any Function Human Resources	Role	HR Executive / Recruiter Industry Consultancy Salary 0.80 - 3.00 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Faridabad	Experience	0 - 10 years	Keywords / Skills	hr, recruiter, recruitment, consultancy, hrm, hrd, end to end recruitment, staffing, hr recruiter, non it recruiter, day shift, good comm skills, consultancy, human resource, hr consultant	Education	Any graduate Stream Any Function Human Resources	Role	HR Executive / Recruiter Industry � Consultancy � Any Salary 0.80 - 3.00 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	5 - 7 years	Keywords / Skills	channel sales, sales manager, sales, channel sales manager, business development, dsa team, good comm skills, team handling, marketing, back office, good comm skills, tour and travel industry,	Education	Any graduate Stream Any Function Sales/ Business Development	Role	Channel Sales Manager Industry Travel/ Tourism Salary 4.00 - 5.50 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	5 - 7 years	Keywords / Skills	Team manager, tm, manager, leader, team leader, sales, sales manager, team handling, business development, bd, tour and travel industry, team leader	Education	Any graduate Stream Any Function Sales/ Business Development	Role	� Business Development Manager � Team Leader Industry Travel/ Tourism Salary 4.00 - 5.50 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Noida	Experience	1 - 2 years	Keywords / Skills	telesales, telemarketing, telecalling, team leader, tl, leader, team handling, life insurance telesales, outound, day shifts, hindi call center, voice, domestic bpo, sales	Education	Any graduate Stream Any Function Customer Service/ Call Centre/ BPO	Role	� Customer Service Executive (Voice) � Telesales Executive � Telemarketing Executive � Team Leader Industry � Insurance � ITES/BPO Salary 1.80 - 2.50 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	0 - 3 years	Keywords / Skills	telecalling, telemarketing, telesales, customer service, bde, tme, business development executive, fresher, day shifts, no target, bde, ouboound, voice process, tour and travel industry	Education	Any graduate Stream Any Function � Customer Service/ Call Centre/ BPO � Sales/ Business Development	Role	� Telemarketing Executive � Business Development Executive � Telesales/ Telemarketing Executive Industry Travel/ Tourism Salary 1.10 - 1.70 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	4 - 6 years	Keywords / Skills	telemarketing, telesales, telemarketing supervisor, leader, team leader, outbound, voice, telecalling, business development, day shifts, no target, bd, good comm skills, team handling, tl, tms,	Education	Any graduate Stream Any Function Sales/ Business Development	Role	� Business Development Manager � Telesales/ Telemarketing Executive � Team Leader Industry Travel/ Tourism Salary 2.70 - 3.00 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	1 - 2 years	Keywords / Skills	holiday consultant, sales consultant, sales, travel consultant, business developmnt, tour and travel, tour and tourism, pre-sales, good comm skills, customer service, back office, tour and travel industry,	Education	Any graduate Stream Any Function Sales/ Business Development	Role	� Business Development Executive � Presales Consultant � External Consultant Industry Travel/ Tourism Salary 1.60 - 2.20 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	2 - 3 years	Keywords / Skills	sr. sales executive, sales, back office sales executive, good comm skills, Pre-sales, customer service, sales targets, business development, tour and travel industry,	Education	Any graduate Stream Any Function Sales/ Business Development	Role	Sales Exec/ Sales Representative Industry Travel/ Tourism Salary 2.10 - 2.50 lacs	Posted On	4th Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	3 - 5 years	Keywords / Skills	team leader, assisstant manager, tl, am, manager, leader, outbound, sales, voice process, domestic bpo, day shifts, telecalling, team handling	Education	Any graduate Stream Any Function Customer Service/ Call Centre/ BPO	Role	Team Leader Industry ITES/BPO Salary 3.00 - 3.60 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	1 - 4 years	Keywords / Skills	team leader, outbound, sales, telesales, telecalling, leader, team handling, voice, domestic bpo, day shifts, good comm skills, dialer, job portal sales, dth setup boxes sales, ms office	Education	Any graduate Stream Any Function Customer Service/ Call Centre/ BPO	Role	Team Leader Industry ITES/BPO Salary 1.70 - 2.70 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	1 - 3 years	Keywords / Skills	sales, sales executive, senior sales executive, back office, tour and travel industry, bpo, bde, business development executive, bdm, bd, direct sales, tour and travel sales, good comm skills,	Education	Any graduate Stream Any Function Sales/ Business Development	Role	� Sales Exec/ Sales Representative � Business Development Manager � Business Development Executive Industry Travel/ Tourism Salary 2.20 - 2.50 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	5 - 10 years	Keywords / Skills	telecalling, telemarketing, outbound, voice, Leader, Team Leader, Assisstant Manager, Team Handling, aom, bpo, good comm skills, assisstant operation manager, manager, tour and travel industry	Education	Any graduate Stream Any Function Customer Service/ Call Centre/ BPO	Role	Operations Manager Industry Travel/ Tourism Salary 3.00 - 4.20 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi, Jaipur	Experience	0 - 4 years	Keywords / Skills	fresher, domestic bpo, international bpo, inbound, outbound, blended, voice, non voice, telemarketing, telesales, call center, bpo,	Education	Any graduate, Class 12 Stream Any Function Customer Service/ Call Centre/ BPO	Role	� Technical Support Executive ( voice) � Customer Service Executive (Voice) � Customer Service Executive (Non-voice) � Telesales Executive Industry ITES/BPO Salary 1.00 - 3.00 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi, Jaipur	Experience	0 - 5 years	Keywords / Skills	non voice, backened, back office, customer service, process associate, international bpo, domestic bpo,	Education	Any graduate Function Customer Service/ Call Centre/ BPO	Role	Customer Service Executive (Non-voice) Industry ITES/BPO Salary 1.40 - 2.50 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	0 - 6 years	Keywords / Skills	bpo, tour and travel marketing, tour and travel industry, telemarketing, telemarketing executive, telemarketing supervisor, outbound, team handling, fresher, good comm skills, team leader, telesales, voice process, bde, business development executive,	Education	Any graduate Stream Any Function Customer Service/ Call Centre/ BPO	Role	� Fresher � Telemarketing Executive � Team Leader Industry � ITES/BPO � Hotels/ Restaurant Salary 1.10 - 3.00 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Noida	Experience	0 - 2 years	Keywords / Skills	telesales, telemarketing, bpo, domestic bpo, life insurance telesales, team leader, team coordinator, leader, voice process, outbound, telecalling	Education	Any graduate Function Customer Service/ Call Centre/ BPO	Role	� Customer Service Executive (Voice) � Telesales Executive � Telemarketing Executive � Team Leader Industry ITES/BPO Salary 1.00 - 2.50 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi	Experience	0 - 3 years	Keywords / Skills	telesales, outbound, inbound, voice process, domestic bpo, telecalling, telemarketing, bpo, non voice	Education	Any graduate, Class 12 Stream � Any � Any Function Customer Service/ Call Centre/ BPO	Role	� Fresher � Customer Service Executive (Voice) � Telesales Executive � Telemarketing Executive Industry ITES/BPO Salary 1.00 - 1.30 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Delhi, Gurgaon	Experience	0 - 5 years	Keywords / Skills	customer care executive, cce, csa, cfo, cse, sr.cce, international bpo, blended process, voice process, customer care, inbound, outbound	Education	Any graduate Stream Any Function Customer Service/ Call Centre/ BPO	Role	Customer Service Executive (Voice) Industry ITES/BPO Salary 1.20 - 2.00 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	DLR Businesses	Locations	Gurgaon, Jaipur	Experience	0 - 6 years	Keywords / Skills	technical support executive, international bpo, voice process, good comm skills, tech support, bpo,	Education	Any graduate Stream Any Function Customer Service/ Call Centre/ BPO	Role	Technical Support Executive ( voice) Industry ITES/BPO Salary 2.00 - 3.00 lacs	Posted On	3rd Apr 2015		NULL	NULL	NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	0 - 2 years	Keywords / Skills	"Fresher", "Sales Executive", "Sales Representative", "Field Executive", "Sales Officer", "Marketing Executive", "Marketing Representative", "Business Development", "Area Sales Executive"	Education	B.A, B.B.A, B.Com, Class 12, Other Function Sales/ Business Development	Role	Sales Exec/ Sales Representative Industry Any	Posted On	4th May 2015	Job Ref code	SE003		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	0 - 2 years	Keywords / Skills	"Fresher", "Sales Executive", "Sales Representative", "Field Executive", "Sales Officer", "Marketing Executive", "Marketing Representative", "Business Development", "Area Sales Executive"	Education	B.A, B.B.A, B.Com, Class 12, Other Function Sales/ Business Development	Role	Sales Exec/ Sales Representative Industry Any	Posted On	4th May 2015	Job Ref code	SE003		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	0 - 1 years	Keywords / Skills	Fresher, Graduate, Back office, Good Communication skill, "Cold Calling", "Tele Callers", "Client Coordination", "Customer Service"	Education	Any graduate Function Customer Service/ Call Centre/ BPO	Role	� Fresher � Telesales Executive � Telemarketing Executive � Other Customer Service/ Call Center Industry ITES/BPO	Posted On	4th May 2015	Job Ref code	LG001		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai, Mumbai City, Thane	Nationality	India	Experience	0 - 2 years	Keywords / Skills	"tele calling" "telemarketing" "Customer Service", "Tele Sales", "Sales Coordination", "Client Relationship", "Sales executive", "Client Interaction", "Customer Care"	Education	Any graduate Function Customer Service/ Call Centre/ BPO	Role	Customer Service Executive (Voice) Industry Real Estate	Posted On	4th May 2015	Job Ref code	AS001		NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai, Mumbai City, Thane	Nationality	India	Experience	0 - 2 years	Keywords / Skills	"tele calling" "telemarketing" "Customer Service", "Tele Sales", "Sales Coordination", "Client Relationship", "Sales executive", "Client Interaction", "Customer Care"	Education	Any graduate Function Customer Service/ Call Centre/ BPO	Role	Customer Service Executive (Voice) Industry Real Estate	Posted On	21st Apr 2015	Job Ref code	AS001		NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	1 - 3 years	Keywords / Skills	"Business Development", "BDM", "Relationship Manager", "Client Relationship", "Relationship Executive", "Sales", "Marketing", "Area Sales Officer", "Area Sales Manager", "Channel Sales"	Education	Any graduate Function Sales/ Business Development	Role	Business Development Executive Industry � Banking/ Financial Services �	Education	� Insurance � Real Estate � Telecom	Posted On	18th Apr 2015	Job Ref code	BD 01		NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	1 - 3 years	Keywords / Skills	"fresher", "Recruiter", "Recruitment Executive", "HR", "HR Trainee", "HR Jobs", "HR Assistant", "HR Executive", "Staffing"	Education	Any graduate Function Human Resources	Role	HR Executive / Recruiter Industry Any	Posted On	16th Apr 2015	Job Ref code	HR001		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	0 - 1 years	Keywords / Skills	"fresher", "Recruiter", "Recruitment Executive", "HR", "HR Trainee", "HR Jobs", "HR Assistant", "HR Executive", "Staffing"	Education	Any graduate Function Human Resources	Role	HR Executive / Recruiter Industry Any	Posted On	16th Apr 2015	Job Ref code	HR001		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	1 - 3 years	Keywords / Skills	"Business Development", "BDM", "Relationship Manager", "Client Coordination", "Client Interaction", "Client Relationship", "Relationship Executive", "Key Account Manager", "Client Servicing", "Sales", "Marketing"	Education	Any graduate Function Sales/ Business Development	Role	Business Development Executive Industry � Banking/ Financial Services � Real Estate	Posted On	13th Apr 2015	Job Ref code	BD 03		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	1 - 3 years	Keywords / Skills	"Business Development", "BDM", "Relationship Manager", "Client Coordination", "Client Interaction", "Client Relationship", "Relationship Executive", "Key Account Manager"	Education	Any graduate Function Sales/ Business Development	Role	Business Development Executive Industry � Banking/ Financial Services � Real Estate	Posted On	11th Apr 2015	Job Ref code	BD 01		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	1 - 5 years	Keywords / Skills	"Sales", "Business Development", "Target Achieving", "Team Handling", "Team Supervising", "Closing Deal", "negotiations Skill", "Team Leader", "Target Achiever", "Tele Sales", "Communication Skill", "	Education	Any graduate Function Sales/ Business Development	Role	� Sales Trainer � Team Leader � Other Sales Industry Real Estate	Posted On	31st Mar 2015	Job Ref code	TL002		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	1 - 3 years	Keywords / Skills	"Business Development", "BDM", "Relationship Manager", "Client Coordination", "Client Interaction", "Client Relationship", "Relationship Executive", "Key Account Manager"	Education	Any graduate Function Sales/ Business Development	Role	Business Development Executive Industry � Banking/ Financial Services � Real Estate	Posted On	31st Mar 2015	Job Ref code	BD 01		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	1 - 3 years	Keywords / Skills	"Recruiter", "Recruitment Executive", "HR", "Talent Acquisation", "HR Jobs", "HR Executive", "Sourcing Resumes", "Telephonic Interview", "Screening resumes", "Recruitment Specialist", "	Education	Any graduate Function Human Resources	Role	HR Executive / Recruiter Industry Any	Posted On	24th Mar 2015	Job Ref code	HR001		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	0 - 1 years	Keywords / Skills	"fresher", "Recruiter", "Recruitment Executive", "HR", "HR Trainee", "HR Jobs", "HR Assistant", "HR Executive",	Education	Any graduate Function Human Resources	Role	HR Executive / Recruiter Industry Any	Posted On	19th Mar 2015	Job Ref code	HR001		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	1 - 3 years	Keywords / Skills	"Business Development", "BDM", "Relationship Manager", "Client Coordination", "Client Interaction", "Client Relationship", "Relationship Executive"	Education	Any graduate Function Sales/ Business Development	Role	Business Development Executive Industry Real Estate	Posted On	18th Mar 2015	Job Ref code	BD 01		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai City	Experience	2 - 4 years	Keywords / Skills	"Sales", "Marketing", "Tele Marketing", "Team Leader- Sales", "Area Sales Officer", "Real Estate Marketing", "Real Estate Sales", "Property Selling", "Property Adviser", "Property Consultants", Team Managing", "Client Coordination"	Education	Any graduate Function Sales/ Business Development	Role	Other Sales - Team Leader Industry Real Estate	Posted On	18th Mar 2015	Job Ref code	TL01		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	1 - 3 years	Keywords / Skills	"Business Development", "BDM", "Relationship Manager", "Client Coordination", "Client Interaction", "Client Relationship", "Relationship Executive"	Education	Any graduate Function Sales/ Business Development	Role	Business Development Executive Industry Real Estate	Posted On	17th Mar 2015	Job Ref code	BD 01		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai, Navi Mumbai, Thane	Experience	2 - 4 years	Keywords / Skills	Asp.Net 3, 5/ 4.0 Framework, C#, MS SQL Server 2008/ 2008 R2, JavaScript/ Jquery. HTML, Crystal Report, SSRS, CSS Function IT	Role	Software Engineer/ Programmer Industry IT/ Computers - Software	Posted On	16th Mar 2015	Job Ref code	IT003		NULL	NULL	NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	0 - 1 years	Keywords / Skills	Fresher, Graduate, Back office, Good Communication skill, "Cold Calling", "Tele Callers", "Client Coordination", "Customer Service"	Education	Any graduate Function Customer Service/ Call Centre/ BPO	Role	� Fresher � Telesales Executive � Telemarketing Executive � Other Customer Service/ Call Center Industry ITES/BPO	Posted On	16th Mar 2015	Job Ref code	LG001		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai	Experience	0 - 3 years	Keywords / Skills	"Fresher", "Sales", "Client Coordination", "Client Relation", "Tele Sales", "Tele calling", "Tele Marketing", "Sales Coordinator", "Client Relationship", "Client Coordinator"	Education	B.A, B.B.A, B.Com, Class 12 Function � Customer Service/ Call Centre/ BPO � Sales/ Business Development	Role	� Customer Service Executive (Voice) � Sales Exec/ Sales Representative Industry � ITES/BPO � Any	Posted On	16th Mar 2015	Job Ref code	ASO04		NULL	NULL	NULL
	Name	Dotmagix Solutions Private Limited	Locations	Mumbai City	Experience	2 - 4 years	Keywords / Skills	"Sales", "Marketing", "Tele Marketing", "Team Leader- Sales", "Area Sales Officer", "Real Estate Marketing", "Real Estate Sales", "Property Selling", "Property Adviser", "Property Consultants", Team Managing", "Client Coordination"	Education	Any graduate Function Sales/ Business Development	Role	Other Sales - Team Leader Industry Real Estate	Posted On	9th Mar 2015	Job Ref code	TL01		NULL	NULL	NULL
	Name	Drewry Maritime Services	Locations	Delhi, Gurgaon	Nationality	India	Experience	8 - 12 years	Keywords / Skills	"Data Management", Marketing, "Big data", "client interaction", "new client", "Marketing campaign management", CRM, ESP, "marketing automation", "data analysis", "database marketing"	Education	Any graduate, MBA, PG Diploma Stream � Any � Management � Marine � Paint/Oil � Economics � Statistics � Any � Advertising/Mass Communication � Marketing � Production & Operations Management � Retail Management � International Management � Any � Management � Engineering Function � Marketing & Communications � Sales/ Business Development	Role	� Market Research - Manager � Marketing Manager � Head - Direct Marketing � International Business Dev Mgr Industry � KPO/Analytics � Oil/ Gas/ Petroleum � Market Research � Shipping/ Marine Services	Posted On	28th Apr 2015	Job Ref code	DMS/04/2015		NULL
