	Name	Arient Solutions	Locations	Chennai	Experience	5 - 9 years	Keywords / Skills	"Dojo" "Dijit" "dojo/dijit" "dijit._Widget" "dojo dijit" "Dojo Toolkit" "dojotoolkit" "Dojo Java" "FitNesse" Function IT	Role	• Team Leader/ Technical Leader • System Analyst/ Tech Architect Industry IT/ Computers - Software	Posted On	11th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arient Solutions	Locations	Chennai	Experience	1 - 5 years	Keywords / Skills	"Windows Phone Developer" "Windows Mobile App Developer" "Windows Mobile Developer" "Windows Developer" "Windows Mobile Application Development" "Windows Phone" "Windows Mobile" "Windows Phone Apps" "Windows Phone Applications" "Windows Phone OS" Function IT	Role	• Software Engineer/ Programmer • Team Leader/ Technical Leader Industry IT/ Computers - Software	Posted On	6th Mar 2015	Job Ref code	Sr-WPD	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arient Solutions	Locations	Chennai	Experience	5 - 10 years	Keywords / Skills	"Java" "Java/J2EE" "JSF" "JavaServer Faces" "Java Server Faces" "IceFaces" "Ice Faces" "Prime Faces" "PrimeFaces" "Spring" "Struts" "Hibernate" "Java JSF" Function IT	Role	• Software Engineer/ Programmer • Team Leader/ Technical Leader Industry IT/ Computers - Software	Posted On	5th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arient Solutions	Locations	Chennai	Experience	0 - 3 years	Keywords / Skills	"Recruiter" "HR Executive" "HR Recruitment" "Non IT Recruiter" "IT Recruiter" "Screening" "Sourcing" "Recruitment and Staffing" "Staffing" "Talent acquisition" Function Human Resources	Role	HR Executive / Recruiter Industry Consultancy	Posted On	27th Feb 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arient Solutions	Locations	Chennai	Experience	1 - 4 years	Keywords / Skills	"VC++" "Visual C++" "c & c++" "C C++" "C++ Programming" "C++ Programmer" "C#" "C Sharp" "MFC" "COM" "V C ++" "Multithread" "Multithreading" Function IT	Role	• Software Engineer/ Programmer • Team Leader/ Technical Leader Industry IT/ Computers - Software	Posted On	27th Feb 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arient Solutions	Locations	Chennai	Experience	2 - 5 years	Keywords / Skills	"Windows Phone Developer", "Window mobile", "Windows mobile application", "Windows Phone", "Windows Phone Development", "Windows app Developer", "Windows Mobile app", "Windows Mobile Development" Function IT	Role	• Software Engineer/ Programmer • Team Leader/ Technical Leader Industry IT/ Computers - Software	Posted On	26th Feb 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arient Solutions	Locations	Chennai	Experience	1 - 5 years	Keywords / Skills	"IOS Developer", "IOS", "Objective C", "Iphone SDK", "Cocoa", "Mobile application Developer", "Mobile app Developer", "IOS Application Developer", "IOS APP Development", "IOS Application Development", "Iphone/Ipad", "Iphone developer", "Iphone", "Ipad" Function IT	Role	• Software Engineer/ Programmer • Team Leader/ Technical Leader Industry IT/ Computers - Software	Posted On	25th Feb 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arise Career Solution	Locations	Ahmedabad	Experience	2 - 4 years	Keywords / Skills	XML, JSON, HTTP.iPhone SDK. Function IT	Role	Team Leader/ Technical Leader Industry IT/ Computers - Software	Posted On	18th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arise Career Solution	Locations	Ahmedabad	Experience	2 - 3 years	Keywords / Skills	HTML, CSS, JS, Jquery Function IT	Role	Database Architect/ Designer Industry IT/ Computers - Software	Posted On	18th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arise Career Solution	Locations	Ahmedabad	Experience	3 - 6 years	Keywords / Skills	Product Design, Interaction Design, Visual Design, Software User Interface Design & New Media Design Function IT	Role	Team Leader/ Technical Leader Industry IT/ Computers - Software	Posted On	18th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arise Career Solution	Locations	Ahmedabad	Experience	2 - 5 years	Keywords / Skills	ASP.NET MVC, Entity-Framework..NET 3.5/4.0 Framework, including Visual Studio 2010, C#, ASP.NET, ASMX and WCF Web Services, WCF Data Services/and ADO.NET. Function IT	Role	Team Leader/ Technical Leader Industry IT/ Computers - Software	Posted On	18th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arise Career Solution	Locations	Ahmedabad	Experience	3 - 5 years	Keywords / Skills	User research, information architecture, visual design and User Interface design Function IT	Role	Team Leader/ Technical Leader Industry IT/ Computers - Software	Posted On	17th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arise Career Solution	Locations	Ahmedabad	Experience	1 - 3 years	Keywords / Skills	xml , json, SVn, Web services, Java, OOPs, Eclipse, Android Function IT	Role	Software Engineer/ Programmer Industry IT/ Computers - Software	Posted On	15th Apr 2015	Job Ref code	ar002	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arise Career Solution	Locations	Ahmedabad	Nationality	India	Experience	2 - 4 years	Keywords / Skills	.NET 3.5/4.0 Framework, including Visual Studio 2010, C#, ASP.NET, ASMX and WCF Web Services, WCF Data Services/and ADO.NET. Function IT	Role	Software Engineer/ Programmer Industry IT/ Computers - Software Salary 2.00 - 4.50 lacs	Posted On	15th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arise Career Solution	Locations	Ahmedabad	Experience	1 - 3 years	Keywords / Skills	xcode, objective-c, json, XML, HTTP, Swift, Cocoa	Education	BCA, B.E/B.Tech, MCA, M.E/M.Tech/MS Function IT	Role	Software Engineer/ Programmer Industry IT/ Computers - Software	Posted On	15th Apr 2015	Job Ref code	ar001	NULL	NULL	NULL	NULL
	Name	AROGYA HOSPITAL	Locations	Bhopal	Nationality	India	Experience	3 - 5 years	Keywords / Skills	MBBS	Education	MBBS Stream Medicine Function Health Care	Role	Doctor Industry Hospitals/ Health Care	Posted On	13th Apr 2015	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City, Navi Mumbai, Thane	Experience	3 - 6 years	Keywords / Skills	MICE, MICE Sales. Mice OBT sales, Corporate sales, Travel Function Travel/ Airlines	Role	• International Travel • Travel Agent/ Tour Operator • Other Travel/ Airlines Industry Travel/ Tourism	Posted On	15th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City	Experience	2 - 5 years	Keywords / Skills	"Ticketing", "Galileo", "Reservations Executive", "Travel and Tourism" Function Travel/ Airlines	Role	Reservation and Ticketing Industry Travel/ Tourism	Posted On	15th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City, Navi Mumbai, Thane	Experience	0 - 1 years	Keywords / Skills	"BPO", "Fresher", "Graduate Freshers", "BPO freshers", "IT", "IT freshers", "Client Servicing", "Customer Servicing", "Finance", "Accounts"	Education	Any graduate Stream Any Function • Customer Service/ Call Centre/ BPO • IT	Role	• Fresher • Customer Service Executive (Voice) Industry • ITES/BPO • IT/ Computers - Hardware • IT/ Computers - Software • KPO/Analytics	Posted On	13th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City, Navi Mumbai, Thane	Experience	0 - 5 years	Keywords / Skills	"Fresher", "Graduates", "HSC", "CSE", "BPO", "International BPO", "Call centre", "International Call Centre", "Customer care", "Customer support", "Sales" Function Customer Service/ Call Centre/ BPO	Role	• Fresher • Technical Support Executive ( voice) • Customer Service Executive (Voice) • Telesales Executive Industry • Banking/ Financial Services • Insurance • ITES/BPO • KPO/Analytics • Any	Posted On	1st Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City	Experience	0 - 2 years	Keywords / Skills	"BCA", "BSC( IT)", "IT freshers", "BE", "B.TECH", "Computer Science", "Technical Support", "Client Servicing", "application support", "Networking", "Semi- Technical Process", "BPO"	Education	Any graduate Function • Customer Service/ Call Centre/ BPO • IT	Role	• Fresher • Technical Support Executive ( voice) • Customer Service Executive (Voice) Industry • ITES/BPO • IT/ Computers - Software • KPO/Analytics	Posted On	27th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City, Navi Mumbai, Thane	Experience	0 - 4 years	Keywords / Skills	"IATA", "Travel and Tourism", "Travel agents", "Tour operator", "Ticketing", "UFTAA", "Travel agency",	Education	Any graduate Function Travel/ Airlines	Role	• Fresher • Travel Agent/ Tour Operator Industry Travel/ Tourism	Posted On	27th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City	Experience	1 - 4 years	Keywords / Skills	"Media Planning" "Media Buying" "Media Coordination" " Function Advertising/Entertainment/Media	Role	• Media Buying • Media Planning Industry • Entertainment/ Media/ Publishing • Any	Posted On	20th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City	Experience	1 - 5 years	Keywords / Skills	"FIT", "GIT", "Destination planning", "Holiday packages", "Domestic Travel executives", "Outbound Tour Executives", "Holiday consultants", "Travel and Tourism" Function Travel/ Airlines	Role	• Domestic Travel • International Travel Industry Travel/ Tourism	Posted On	20th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City, Navi Mumbai, Thane	Experience	0 - 6 years	Keywords / Skills	Travel, Tourism, Ticketing, Reservations, "B2B Travel" "B2C Travel" "Visa Executive" "IATA Freshers" "International Travel" "Destination Management" "Holiday Planners" "Travel Planners" Retail Sales" "Vendor Management" "Galileo"	Education	Class 12 Function Travel/ Airlines	Role	• Reservation and Ticketing • Domestic Travel • International Travel • Travel Agent/ Tour Operator Industry Travel/ Tourism	Posted On	19th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Thane	Experience	0 - 5 years	Keywords / Skills	"Customer Service", "Voice process", "BPO", "International BPO", "International call center", "Call center", "HSC freshers", "BPO freshers"	Education	Any graduate, Class 12 Function Customer Service/ Call Centre/ BPO	Role	Customer Service Executive (Voice) Industry • ITES/BPO • KPO/Analytics	Posted On	13th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City, Navi Mumbai, Thane	Experience	1 - 5 years	Keywords / Skills	"Ticketing" "Reservations" "Galileo" "Amadeus" "Corporate Ticketing" "Marine Ticketing" "Corporate Travel" "Air Booking" "Air Reservation" "Travel Consultant" "Implant""Travel Coordinator" Function Travel/ Airlines	Role	Reservation and Ticketing Industry Travel/ Tourism	Posted On	13th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City, Navi Mumbai, Thane	Experience	0 - 3 years	Keywords / Skills	"JAVA", " sql", " Software Architecture", "IT fresher", "BCA", "B.Sc IT", "Freshers", "Technical Support", "Application", "Database Management", "CCNA", "Networking"	Education	BCA, B.Sc, MCA, MCM Function IT	Role	• Fresher • Trainee • Technical Support Engineer Industry • ITES/BPO • IT/ Computers - Hardware • IT/ Computers - Software • KPO/Analytics	Posted On	12th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City	Nationality	India	Experience	2 - 4 years	Keywords / Skills	"Media Planning", "Media Buying", "Negotiation", "Print Media", "Media Expense", "Budget compliance"	Education	Any graduate Function • Marketing & Communications • Advertising/Entertainment/Media	Role	• Direct Marketing - Executive • Media Buying • Media Planning Industry • Entertainment/ Media/ Publishing • Printing/ Packaging • Public Relations (PR) • Social Media	Posted On	12th Mar 2015	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City, Navi Mumbai, Thane	Experience	1 - 4 years	Keywords / Skills	CSE, CSO, Customer care, Voice Process, BPO, International BPO, International call center"	Education	Class 12 Function Customer Service/ Call Centre/ BPO	Role	• Fresher • Customer Service Executive (Voice) Industry ITES/BPO	Posted On	27th Feb 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Mumbai, Mumbai City, Navi Mumbai, Thane	Experience	1 - 6 years	Keywords / Skills	"Customer Service", "International BPO", "Voice Process", "International Call Center", "Technical Support", "BPO"	Education	Class 12 Function Customer Service/ Call Centre/ BPO	Role	• Technical Support Executive ( voice) • Customer Service Executive (Voice) • Telesales Executive • Other Customer Service/ Call Center Industry • ITES/BPO • KPO/Analytics	Posted On	25th Feb 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Delhi, Gurgaon	Experience	1 - 6 years	Keywords / Skills	"Customer Care", "Customer Service", "Sales Executive", "Sales", "Telesales", "BPO", "International call center", "Travel and tourism", "Travel consultants", "Tourism", "Domestic travel executive", "outbound travel", "holidays", "Travel process", "Airline process" Function • Customer Service/ Call Centre/ BPO • Travel/ Airlines	Role	• Customer Service Executive (Voice) • Telesales Executive • Telemarketing Executive • Other Customer Service/ Call Center Industry • ITES/BPO • Hotels/ Restaurant • Travel/ Tourism	Posted On	25th Feb 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Hyderabad / Secunderabad	Experience	2 - 4 years	Keywords / Skills	"Publishing House" "Public Relations" "Content Marketing" "PR"	Education	Any graduate Function • Sales/ Business Development • Advertising/Entertainment/Media	Role	• Relationship Mgr/ Account Servicing • Business Development Executive Industry • Entertainment/ Media/ Publishing • Advertising/PR/Events	Posted On	20th Feb 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Arsenius Skill Capital	Locations	Gurgaon	Experience	1 - 5 years	Keywords / Skills	CSE, CSA, BPO, Call center, Call centre, travel, domestic BPO, International BPO	Education	Any graduate, Class 12 Function • Customer Service/ Call Centre/ BPO • Travel/ Airlines	Role	• Customer Service Executive (Voice) • Telesales Executive • Reservation and Ticketing • Domestic Travel Industry • Insurance • ITES/BPO • Aviation/Aerospace • Hotels/ Restaurant • Travel/ Tourism • Any	Posted On	19th Feb 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	3 - 8 years	Keywords / Skills	Team Lead, Lead Recruiter, lead Technical Recruiter, Lead US IT Recruiter, Lead IT Recruiter, Recruiting Team Lead, Team Lead- US Staffing, Sr. Recruiter, Senior Recruiter, Sr. US IT Recruiter, Senior US IT Recruiter, Sr. IT Recruiter, Senior IT Recruiter	Education	Any graduate Function Human Resources	Role	• HR Executive / Recruiter • HR Manager • Recruitment - Head/ Mgr • Other Human Resource Industry IT/ Computers - Software	Posted On	17th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Pune	Experience	4 - 8 years	Keywords / Skills	firewall Function IT	Role	Network Administrator Industry IT/ Computers - Software	Posted On	15th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	2 - 5 years	Keywords / Skills	"us it recruiter", "us staffing", "dice", "career builder", "corp2corp", "H1V", "1099", "W2"	Education	Any graduate Function Human Resources	Role	HR Executive / Recruiter Industry Consultancy	Posted On	14th Apr 2015	Job Ref code	Lead Recruiter	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 8 years	Keywords / Skills	'US Staffing', 'US Staffing Manager' , 'IT Recruitment', 'w2' , '1099' , 'direct client' , 'vms' , 'msp' , 'dice' , 'End To End Recruitment' , 'mentor' , 'coach' , 'team' , 'lead' , 'Staffing' , 'dice' Function Human Resources	Role	• HR Executive / Recruiter • Recruitment - Head/ Mgr Industry IT/ Computers - Software	Posted On	13th Apr 2015	Job Ref code	007	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 1 years	Keywords / Skills	Recruitment	Education	Any graduate Function Human Resources	Role	HR Executive / Recruiter Salary 1.00 - 2.00 lacs	Posted On	10th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 4 years	Keywords / Skills	"BPO", "BPO VOICE PROCESS", "FRESHERS", "IT RECRUITER", "IT RECRUITMENT", "HR RECRUITER" Function • Human Resources • IT	Role	• Graduate Trainee / Management Trainee • HR Executive / Recruiter Industry • ITES/BPO • IT/ Computers - Software • Consultancy	Posted On	10th Apr 2015	Job Ref code	US IT Staffing	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 8 years	Keywords / Skills	'US Staffing', 'US Staffing Manager' , 'IT Recruitment', 'w2' , '1099' , 'direct client' , 'vms' , 'msp' , 'dice' , 'End To End Recruitment' , 'mentor' , 'coach' , 'team' , 'lead' , 'Staffing' , 'dice' Function Human Resources	Role	• HR Executive / Recruiter • Recruitment - Head/ Mgr Industry IT/ Computers - Software	Posted On	10th Apr 2015	Job Ref code	007	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	4 - 14 years	Keywords / Skills	us staffing, us it recruitment, team lead, w2, direct client, dice Function Human Resources	Role	Recruitment - Head/ Mgr Industry IT/ Computers - Software	Posted On	10th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 8 years	Keywords / Skills	"BPO", "BPO VOICE PROCESS", "FRESHERS", "IT RECRUITER", "IT RECRUITMENT", "HR RECRUITER", "US RECRUITER", "US STAFFING", "US RECRUITMNET", "INTERNATIONAL HIRING" Function • Human Resources • IT	Role	• Graduate Trainee / Management Trainee • HR Executive / Recruiter Industry • ITES/BPO • IT/ Computers - Software • Consultancy	Posted On	7th Apr 2015	Job Ref code	US IT Staffing	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 4 years	Keywords / Skills	"BPO", "BPO VOICE PROCESS", "FRESHERS", "IT RECRUITER", "IT RECRUITMENT", "HR RECRUITER" Function • Human Resources • IT	Role	• Graduate Trainee / Management Trainee • HR Executive / Recruiter Industry • ITES/BPO • IT/ Computers - Software • Consultancy	Posted On	7th Apr 2015	Job Ref code	US IT Staffing	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 1 years	Keywords / Skills	Recruitment, IT Recruiter	Education	Any graduate Function Human Resources	Role	HR Executive / Recruiter Salary 1.00 - 2.00 lacs	Posted On	6th Apr 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	5 - 15 years	Keywords / Skills	us staffing, us it recruitment, team lead, w2, direct client, dice Function Human Resources	Role	Recruitment - Head/ Mgr Industry IT/ Computers - Software	Posted On	31st Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	2 - 3 years	Keywords / Skills	Non It Recruiter	Education	Any graduate Function Human Resources	Role	HR Executive / Recruiter Salary 1.00 - 2.30 lacs	Posted On	31st Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 4 years	Keywords / Skills	"BPO", "BPO VOICE PROCESS", "FRESHERS", "IT RECRUITER", "IT RECRUITMENT", "HR RECRUITER" Function • Human Resources • IT	Role	• Graduate Trainee / Management Trainee • HR Executive / Recruiter Industry • ITES/BPO • IT/ Computers - Software • Consultancy	Posted On	25th Mar 2015	Job Ref code	US IT Staffing	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Nationality	India	Experience	0 - 7 years	Keywords / Skills	US or Domestic IT Recruitment Skill	Education	Any graduate Stream Any Function Human Resources	Role	• Fresher • Graduate Trainee / Management Trainee • HR Executive / Recruiter Industry Any Salary 2.00 - 8.00 lacs	Posted On	24th Mar 2015	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 2 years	Keywords / Skills	MS Excel	Education	Any graduate	Role	Other Roles - MIS Executive Salary 0.00 - 2.00 lacs	Posted On	20th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	0 - 1 years	Keywords / Skills	HR Operations Function Human Resources	Role	Other Human Resource - HR Operations	Posted On	19th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 1 years	Keywords / Skills	HR Background verification	Education	Any graduate Function Human Resources	Role	Other Human Resource Salary 0.00 - 2.00 lacs	Posted On	16th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 1 years	Keywords / Skills	IT recruitment	Education	Any graduate Function Human Resources	Role	HR Executive / Recruiter	Posted On	16th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Nationality	India	Experience	2 - 8 years	Keywords / Skills	US IT and Domestic IT Recruiter	Education	Any graduate Function Human Resources	Role	• HR Executive / Recruiter • HR Manager Salary 2.00 - 8.00 lacs	Posted On	10th Mar 2015	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 2 years	Keywords / Skills	HR operations Function Human Resources	Role	Other Human Resource - HR operations Salary 1.00 - 2.00 lacs	Posted On	6th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Gurgaon	Experience	5 - 15 years	Keywords / Skills	ATG, E-commerce, Endeca, Dynamo Function IT	Role	• Team Leader/ Technical Leader • System Analyst/ Tech Architect • Project Leader/ Project Manager Industry IT/ Computers - Software	Posted On	4th Mar 2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Nationality	India	Experience	0 - 7 years	Keywords / Skills	US or Domestic IT Recruitment Skill	Education	Any graduate Stream Any Function Human Resources	Role	• Fresher • Graduate Trainee / Management Trainee • HR Executive / Recruiter Industry Any Salary 2.00 - 8.00 lacs	Posted On	4th Mar 2015	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 4 years	Keywords / Skills	'US Staffing', 'US Staffing Manager' , 'IT Recruitment', 'w2' , '1099' , 'direct client' , 'vms' , 'msp' , 'dice' , 'End To End Recruitment' , 'mentor' , 'coach' , 'team' , 'lead' , 'Staffing' , 'dice' Function Human Resources	Role	• HR Executive / Recruiter • Recruitment - Head/ Mgr Industry IT/ Computers - Software	Posted On	20th Feb 2015	Job Ref code	007	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	2 - 5 years	Keywords / Skills	"us it recruiter", "us staffing", "dice", "career builder", "corp2corp", "H1V", "1099", "W2"	Education	Any graduate Function Human Resources	Role	HR Executive / Recruiter Industry Consultancy	Posted On	20th Feb 2015	Job Ref code	Lead Recruiter	NULL	NULL	NULL	NULL
	Name	Artech Infosystems India Private Limited	Locations	Bengaluru / Bangalore	Experience	1 - 4 years	Keywords / Skills	"BPO", "BPO VOICE PROCESS", "FRESHERS", "IT RECRUITER", "IT RECRUITMENT", "HR RECRUITER" Function • Human Resources • IT	Role	• Graduate Trainee / Management Trainee • HR Executive / Recruiter Industry • ITES/BPO • IT/ Computers - Software • Consultancy	Posted On	20th Feb 2015	Job Ref code	US IT Staffing	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Asian Business Exhibitions and Conferences	Locations	Mumbai, Mumbai City	Experience	1 - 6 years	Keywords / Skills	"Ad Sales", "Space selling", "Concept Selling", "Advertisment sales" Function Sales/ Business Development	Role	• Business Development Manager • Other Sales - Ad sales • Corporate Sales Industry Any	Posted On	28th Mar 2015	Job Ref code	Ad Sales	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Asian Business Exhibitions and Conferences	Locations	Mumbai, Mumbai City	Experience	1 - 4 years	Keywords / Skills	Content Writer, Content Developer, Content Manager, Editor Function Advertising/Entertainment/Media	Role	• Editor/ Managing Editor • Content Writer • Technical Writer • Copy Writer Industry • Construction •	Education	• Entertainment/ Media/ Publishing • Oil/ Gas/ Petroleum • Real Estate • Advertising/PR/Events • Aviation/Aerospace • Beauty/Fitness/PersonalCare/SPA • Cement • Ceramics & Sanitary Ware • E-Learning • Engineering, Procurement, Construction • Any	Posted On	27th Mar 2015	Job Ref code	KK - Editor	NULL	NULL	NULL	NULL
	Name	Asian Business Exhibitions and Conferences	Locations	Mumbai, Mumbai City	Experience	0 - 4 years	Keywords / Skills	Sales, BDM, Business Development Manager, Corporate Sales Function Sales/ Business Development	Role	• Fresher • Key Accounts Manager • Business Development Manager • Corporate Sales Industry • Automotive/ Ancillaries • Construction •	Education	• Entertainment/ Media/ Publishing • Insurance • ITES/BPO • Machinery/ Equipment Mfg. • Oil/ Gas/ Petroleum • Plastic/ Rubber • Power/Energy • Real Estate • Advertising/PR/Events • Aviation/Aerospace • Beauty/Fitness/PersonalCare/SPA • Beverages/ Liquor • Cement • Ceramics & Sanitary Ware • E-Learning • Electrical/Switchgear • Engineering, Procurement, Construction • Environmental Service • Facility management • Textiles / Yarn / Fabrics / Garments • Gems & Jewellery • Government/ PSU/ Defence • Consumer Electronics/Appliances • Hotels/ Restaurant • Iron/ Steel • Law Enforcement/Security Services • Mining • NGO • Non-Ferrous Metals (Aluminium, Zinc etc.) • Travel/ Tourism • Tyres • Wood • Any	Posted On	27th Mar 2015	Job Ref code	KK 2611	NULL	NULL	NULL	NULL
	Name	Asian Business Exhibitions and Conferences	Locations	Mumbai, Mumbai City	Experience	2 - 9 years	Keywords / Skills	editor, Sub Editor, Content writer, Content developer, Writer Function Advertising/Entertainment/Media	Role	• Editor/ Managing Editor • Content Writer • Technical Writer Industry • Entertainment/ Media/ Publishing • Oil/ Gas/ Petroleum	Posted On	27th Mar 2015	Job Ref code	Editor	NULL	NULL	NULL	NULL	NULL	NULL
	Name	Asian Business Exhibitions and Conferences	Locations	Mumbai, Mumbai City	Experience	1 - 6 years	Keywords / Skills	"Ad Sales", "Space selling", "Concept Selling", "Advertisment sales" Function Sales/ Business Development	Role	• Business Development Manager • Other Sales - Ad sales • Corporate Sales Industry Any	Posted On	27th Mar 2015	Job Ref code	Ad Sales	NULL	NULL	NULL	NULL	NULL	NULL
